anomaly_row_id,base_record_id,anomaly_type,source_dataset,source_split,mutation_description
659,synth_11468,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
660,synth_4461,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
661,synth_1424,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
662,synth_4045,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
663,synth_11908,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
664,synth_564,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
665,synth_6026,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
666,synth_5948,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
667,synth_3983,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
668,synth_10579,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
669,synth_12684,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
670,synth_9747,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
671,synth_9232,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
672,synth_9120,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
673,synth_13865,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
674,synth_10240,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
675,synth_4288,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
676,synth_2225,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
677,synth_2810,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
678,synth_4970,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
679,synth_11876,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
680,synth_149,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
681,synth_5070,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
682,synth_4919,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
683,synth_11081,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
684,synth_2825,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
685,synth_4093,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
686,synth_4215,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
687,synth_6797,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
688,synth_6141,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
689,synth_3385,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
690,synth_14196,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
691,synth_10558,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
692,synth_14135,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
693,synth_4554,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
694,synth_8246,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
695,synth_14759,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
696,synth_3008,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
697,synth_4003,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
698,synth_13305,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
699,synth_9111,offhours_sensitive_external_access,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address"
700,synth_8660,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
701,synth_14721,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
702,synth_5382,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
703,synth_4250,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
704,synth_5378,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
705,synth_10492,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
706,synth_2190,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
707,synth_1382,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
708,synth_12523,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
709,synth_7102,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
710,synth_11669,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
711,synth_13641,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
712,synth_896,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
713,synth_13827,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
714,synth_3245,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
715,synth_10552,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
716,synth_7064,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
717,synth_6049,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
718,synth_1134,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
719,synth_6796,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
720,synth_2449,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
721,synth_6036,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
722,synth_5475,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
723,synth_14421,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
724,synth_7610,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
725,synth_3569,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
726,synth_10724,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
727,synth_12292,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
728,synth_13289,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
729,synth_11915,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
730,synth_10538,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
731,synth_3539,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
732,synth_10079,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
733,synth_11392,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
734,synth_1485,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
735,synth_5974,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
736,synth_6125,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
737,synth_7859,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
738,synth_317,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
739,synth_11650,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
740,synth_1693,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
741,synth_9674,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
742,synth_8840,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
743,synth_14950,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
744,synth_9288,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
745,synth_8989,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
746,synth_193,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
747,synth_5831,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
748,synth_12139,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
749,synth_8704,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
750,synth_11661,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
751,synth_4976,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
752,synth_10423,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
753,synth_12868,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
754,synth_798,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
755,synth_11374,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
756,synth_6017,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
757,synth_11317,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
758,synth_10388,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
759,synth_14006,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
760,synth_11412,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
761,synth_13664,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
762,synth_6465,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
763,synth_10618,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
764,synth_7927,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
765,synth_9368,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
766,synth_4978,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
767,synth_4844,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
768,synth_4303,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
769,synth_14885,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
770,synth_13295,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
771,synth_2257,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
772,synth_5619,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
773,synth_6060,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
774,synth_2025,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
775,synth_4184,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
776,synth_12768,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
777,synth_9108,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
778,synth_10346,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
779,synth_6054,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
780,synth_13223,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
781,synth_6644,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
782,synth_9346,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
783,synth_3472,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
784,synth_13679,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
785,synth_12743,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
786,synth_8242,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
787,synth_11136,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
788,synth_3021,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
789,synth_9345,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
790,synth_9119,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
791,synth_9013,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
792,synth_2307,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
793,synth_14746,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
794,synth_1652,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
795,synth_9334,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
796,synth_132,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
797,synth_11727,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
798,synth_3457,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
799,synth_11574,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
800,synth_10789,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
801,synth_8110,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
802,synth_10548,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
803,synth_9473,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
804,synth_14206,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
805,synth_10858,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
806,synth_2324,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
807,synth_6533,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
808,synth_5130,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
809,synth_13914,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
810,synth_727,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
811,synth_14563,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
812,synth_5532,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
813,synth_4986,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
814,synth_8912,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
815,synth_8643,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
816,synth_7879,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
817,synth_3400,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
818,synth_3465,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
819,synth_14029,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
820,synth_13178,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
821,synth_7095,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
822,synth_13800,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
823,synth_780,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
824,synth_8559,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
825,synth_10257,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
826,synth_10279,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
827,synth_399,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
828,synth_9015,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
829,synth_10297,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
830,synth_4540,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
831,synth_10815,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
832,synth_3703,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
833,synth_165,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
834,synth_3704,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
835,synth_480,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
836,synth_8415,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
837,synth_5881,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
838,synth_3099,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
839,synth_3890,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
840,synth_12301,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
841,synth_12395,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
842,synth_10441,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
843,synth_13346,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
844,synth_13735,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
845,synth_10530,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
846,synth_9203,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
847,synth_11058,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
848,synth_1998,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
849,synth_7707,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
850,synth_13301,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
851,synth_14866,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
852,synth_5063,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
853,synth_6392,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
854,synth_5799,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
855,synth_11181,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
856,synth_3136,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
857,synth_4290,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
858,synth_979,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
859,synth_6904,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
860,synth_9639,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
861,synth_13625,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
862,synth_5751,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
863,synth_8921,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
864,synth_10680,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
865,synth_13208,credential_takeover_compound,retraining_dataset_combined_raw.csv,V5_ANOMALY_PENDING,"waktu,aksi,ip_address,device"
