row_id,timestamp,user_id,activity,session_id,anomaly_type,risk_level
13646,2025-11-27 13:20:49,29,Lihat Perkara,S9F690CDE7EAA7A91,Normal,Normal
13647,2025-11-27 13:22:50,29,Cari Berkas,S9F690CDE7EAA7A91,Normal,Normal
13648,2025-11-27 13:23:05,29,Logout,S9F690CDE7EAA7A91,Normal,Normal
13653,2025-11-27 14:51:21,68,Login,S5B27E6D7D185EF8C,Normal,Normal
13654,2025-11-27 14:52:58,68,Lihat Perkara,S5B27E6D7D185EF8C,Normal,Normal
13655,2025-11-27 14:53:54,68,Cari Berkas,S5B27E6D7D185EF8C,Normal,Normal
13656,2025-11-27 14:56:29,68,Logout,S5B27E6D7D185EF8C,Normal,Normal
13661,2025-11-27 16:24:35,38,Login,S72B2A57FC9827A9D,Normal,Normal
13662,2025-11-27 16:25:09,38,Lihat Perkara,S72B2A57FC9827A9D,Normal,Normal
13663,2025-11-27 16:26:29,38,Cari Berkas,S72B2A57FC9827A9D,Normal,Normal
13664,2025-11-27 16:28:27,38,Logout,S72B2A57FC9827A9D,Normal,Normal
13665,2025-11-27 16:29:38,48,Login,S0E8301F552CA728B,Normal,Normal
13666,2025-11-27 16:30:17,48,Lihat Perkara,S0E8301F552CA728B,Normal,Normal
13667,2025-11-27 16:31:34,48,Lihat Berkas,S0E8301F552CA728B,Normal,Normal
13668,2025-11-27 16:33:34,48,Input Berkas,S0E8301F552CA728B,Normal,Normal
13669,2025-11-27 16:36:34,48,Verifikasi,S0E8301F552CA728B,Normal,Normal
13670,2025-11-27 16:38:00,48,Logout,S0E8301F552CA728B,Normal,Normal
13671,2025-11-27 16:48:28,38,Login,SAFFC140CC995E892,Normal,Normal
13672,2025-11-27 16:49:10,38,Lihat Perkara,SAFFC140CC995E892,Normal,Normal
13673,2025-11-27 16:49:50,38,Cari Berkas,SAFFC140CC995E892,Normal,Normal
13674,2025-11-27 16:52:28,38,Logout,SAFFC140CC995E892,Normal,Normal
13675,2025-11-28 03:55:55,75,Login,SDFFBDC2DBFFBCE28,login_luar_jam,Low
13676,2025-11-28 10:21:48,31,Login,SA8097A77603ECFEF,Normal,Normal
13677,2025-11-28 10:22:26,31,Lihat Perkara,SA8097A77603ECFEF,Normal,Normal
13678,2025-11-28 10:23:23,31,Cari Berkas,SA8097A77603ECFEF,Normal,Normal
13679,2025-11-28 10:24:37,31,Logout,SA8097A77603ECFEF,Normal,Normal
13680,2025-11-28 10:29:53,38,Login,S8C60D08738AD82B0,Normal,Normal
13681,2025-11-28 10:31:42,38,Lihat Perkara,S8C60D08738AD82B0,Normal,Normal
13682,2025-11-28 10:34:01,38,Cari Berkas,S8C60D08738AD82B0,Normal,Normal
13683,2025-11-28 10:35:29,38,Logout,S8C60D08738AD82B0,Normal,Normal
13696,2025-11-28 16:34:05,80,Login,S461C5E81E79CE3E5,Normal,Normal
13697,2025-11-28 16:34:59,80,Lihat Perkara,S461C5E81E79CE3E5,device_berubah,Low
13698,2025-11-28 16:35:12,80,Cari Berkas,S461C5E81E79CE3E5,Normal,Normal
13699,2025-11-28 16:37:14,80,Logout,S461C5E81E79CE3E5,Normal,Normal
13700,2025-11-28 16:56:31,75,Lihat Perkara,SDFFBDC2DBFFBCE28,Normal,Normal
13701,2025-11-28 16:56:50,75,Cari Berkas,SDFFBDC2DBFFBCE28,Normal,Normal
13702,2025-11-28 16:58:34,75,Logout,SDFFBDC2DBFFBCE28,Normal,Normal
13703,2025-11-29 07:09:36,86,Login,SC08BD674D2DD3E26,Normal,Normal
13704,2025-11-29 07:10:15,86,Lihat Perkara,SC08BD674D2DD3E26,Normal,Normal
13705,2025-11-29 07:11:53,86,Cari Berkas,SC08BD674D2DD3E26,Normal,Normal
13706,2025-11-29 07:13:57,86,Logout,SC08BD674D2DD3E26,Normal,Normal
13707,2025-11-29 07:41:14,61,Login,S34EBC64428B12FD2,Normal,Normal
13708,2025-11-29 07:41:57,61,Lihat Perkara,S34EBC64428B12FD2,Normal,Normal
13709,2025-11-29 07:44:42,61,Cari Berkas,S34EBC64428B12FD2,Normal,Normal
13710,2025-11-29 07:47:25,61,Logout,S34EBC64428B12FD2,Normal,Normal
13711,2025-11-29 07:48:11,72,Login,S007FB3CBCF735AFA,Normal,Normal
13712,2025-11-29 07:50:45,72,Lihat Perkara,S007FB3CBCF735AFA,Normal,Normal
13713,2025-11-29 07:52:46,72,Cari Berkas,S007FB3CBCF735AFA,Normal,Normal
13714,2025-11-29 07:55:19,72,Logout,S007FB3CBCF735AFA,Normal,Normal
13727,2025-11-29 09:22:05,35,Login,S84308E0C3FE604F4,device_berubah,Low
13728,2025-11-29 09:24:47,35,Lihat Perkara,S84308E0C3FE604F4,Normal,Normal
13729,2025-11-29 09:26:42,35,Cari Berkas,S84308E0C3FE604F4,Normal,Normal
13730,2025-11-29 09:28:13,35,Logout,S84308E0C3FE604F4,Normal,Normal
13731,2025-11-29 09:59:07,47,Login,SB11464AA52F69081,Normal,Normal
13732,2025-11-29 09:59:48,47,Lihat Perkara,SB11464AA52F69081,Normal,Normal
13733,2025-11-29 10:00:21,47,Cari Berkas,SB11464AA52F69081,Normal,Normal
13734,2025-11-29 10:01:00,47,Logout,SB11464AA52F69081,Normal,Normal
13741,2025-11-29 11:12:27,31,Login,S0F081AD75F29E42B,Normal,Normal
13743,2025-11-29 11:15:06,31,Lihat Perkara,S0F081AD75F29E42B,Normal,Normal
13745,2025-11-29 11:16:32,31,Cari Berkas,S0F081AD75F29E42B,Normal,Normal
13747,2025-11-29 11:17:45,31,Logout,S0F081AD75F29E42B,Normal,Normal
13749,2025-11-29 11:28:59,37,Login,S12D9EBBD81D28054,Normal,Normal
13750,2025-11-29 11:29:49,37,Lihat Perkara,S12D9EBBD81D28054,Normal,Normal
13751,2025-11-29 11:31:45,37,Cari Berkas,S12D9EBBD81D28054,Normal,Normal
13752,2025-11-29 11:33:18,37,Logout,S12D9EBBD81D28054,Normal,Normal
13757,2025-11-29 13:12:59,65,Login,S76E9EFDC47E4B3F3,Normal,Normal
13758,2025-11-29 13:14:26,65,Lihat Perkara,S76E9EFDC47E4B3F3,Normal,Normal
13759,2025-11-29 13:16:53,65,Cari Berkas,S76E9EFDC47E4B3F3,Normal,Normal
13760,2025-11-29 13:19:37,65,Logout,S76E9EFDC47E4B3F3,Normal,Normal
13761,2025-11-29 14:02:11,28,Login,S4AE0FD7A04E25132,Normal,Normal
13762,2025-11-29 14:03:20,28,Lihat Perkara,S4AE0FD7A04E25132,Normal,Normal
13763,2025-11-29 14:05:07,28,Cari Berkas,S4AE0FD7A04E25132,Normal,Normal
13764,2025-11-29 14:07:27,28,Logout,S4AE0FD7A04E25132,Normal,Normal
13770,2025-11-30 06:28:25,35,Login,SF8743719B34B5F07,login_luar_jam,Low
13771,2025-11-30 06:32:56,67,Login,S3F596F0C889339DF,login_luar_jam,Low
13772,2025-11-30 07:35:44,67,Lihat Perkara,S3F596F0C889339DF,Normal,Normal
13773,2025-11-30 07:37:27,67,Cari Berkas,S3F596F0C889339DF,Normal,Normal
13774,2025-11-30 07:38:38,67,Logout,S3F596F0C889339DF,Normal,Normal
13779,2025-11-30 09:04:25,50,Login,SA090D3F828223984,Normal,Normal
13780,2025-11-30 09:06:20,50,Lihat Perkara,SA090D3F828223984,Normal,Normal
13781,2025-11-30 09:08:54,50,Cari Berkas,SA090D3F828223984,Normal,Normal
13782,2025-11-30 09:10:15,50,Logout,SA090D3F828223984,Normal,Normal
13791,2025-11-30 10:07:29,38,Login,S21F257F24E3DC31A,Normal,Normal
13792,2025-11-30 10:10:24,38,Lihat Perkara,S21F257F24E3DC31A,aktivitas_terlalu_cepat,Medium
13793,2025-11-30 10:11:17,38,Cari Berkas,S21F257F24E3DC31A,Normal,Normal
13794,2025-11-30 10:12:36,38,Logout,S21F257F24E3DC31A,Normal,Normal
13795,2025-11-30 10:31:13,35,Lihat Perkara,SF8743719B34B5F07,Normal,Normal
13796,2025-11-30 10:33:53,35,Cari Berkas,SF8743719B34B5F07,Normal,Normal
13797,2025-11-30 10:36:42,35,Logout,SF8743719B34B5F07,Normal,Normal
13801,2025-11-30 12:17:02,86,Login,SE738EB305A04D51D,Normal,Normal
13802,2025-11-30 12:19:59,86,Lihat Perkara,SE738EB305A04D51D,Normal,Normal
13803,2025-11-30 12:21:46,86,Cari Berkas,SE738EB305A04D51D,Normal,Normal
13804,2025-11-30 12:22:01,86,Logout,SE738EB305A04D51D,Normal,Normal
13811,2025-12-01 01:18:46,73,Login,S7C73A16602F77979,login_luar_jam,Low
13812,2025-12-01 02:48:21,51,Login,SC0A7AD9CA5ACCD5A,login_luar_jam,Low
13813,2025-12-01 06:38:26,82,Login,S37C2DCD6B71FA379,login_luar_jam,Low
13814,2025-12-01 09:01:28,28,Login,SB1CECCBA56E6E186,Normal,Normal
13815,2025-12-01 09:02:10,28,Lihat Perkara,SB1CECCBA56E6E186,Normal,Normal
13816,2025-12-01 09:03:14,28,Cari Berkas,SB1CECCBA56E6E186,Normal,Normal
13817,2025-12-01 09:05:01,28,Logout,SB1CECCBA56E6E186,Normal,Normal
13818,2025-12-01 09:42:31,54,Login,S47CB178220770CC9,Normal,Normal
13819,2025-12-01 09:43:56,54,Lihat Perkara,S47CB178220770CC9,Normal,Normal
13820,2025-12-01 09:44:06,54,Lihat Berkas,S47CB178220770CC9,Normal,Normal
13821,2025-12-01 09:45:52,54,Input Berkas,S47CB178220770CC9,Normal,Normal
13822,2025-12-01 09:47:50,54,Verifikasi,S47CB178220770CC9,Normal,Normal
13823,2025-12-01 09:48:45,54,Logout,S47CB178220770CC9,ip_berubah,Low
13824,2025-12-01 09:49:01,51,Lihat Perkara,SC0A7AD9CA5ACCD5A,aktivitas_terlalu_cepat,Medium
13825,2025-12-01 09:50:27,51,Cari Berkas,SC0A7AD9CA5ACCD5A,Normal,Normal
13826,2025-12-01 09:52:42,51,Logout,SC0A7AD9CA5ACCD5A,Normal,Normal
13831,2025-12-01 11:39:22,82,Lihat Perkara,S37C2DCD6B71FA379,Normal,Normal
13832,2025-12-01 11:41:58,82,Cari Berkas,S37C2DCD6B71FA379,Normal,Normal
13833,2025-12-01 11:42:12,82,Logout,S37C2DCD6B71FA379,Normal,Normal
13834,2025-12-01 11:57:46,41,Login,SE0F13DB6F0B5B7B3,Normal,Normal
13835,2025-12-01 11:59:40,41,Lihat Perkara,SE0F13DB6F0B5B7B3,Normal,Normal
13836,2025-12-01 11:59:52,41,Cari Berkas,SE0F13DB6F0B5B7B3,Normal,Normal
13837,2025-12-01 12:01:48,41,Logout,SE0F13DB6F0B5B7B3,Normal,Normal
13838,2025-12-01 12:48:19,39,Login,S1A102949331FE7C7,Normal,Normal
13839,2025-12-01 12:51:19,39,Lihat Perkara,S1A102949331FE7C7,Normal,Normal
13840,2025-12-01 12:51:53,39,Cari Berkas,S1A102949331FE7C7,device_berubah,Low
13841,2025-12-01 12:54:14,39,Logout,S1A102949331FE7C7,Normal,Normal
13842,2025-12-01 13:37:31,26,Login,SBDAB55FF3458E9BD,Normal,Normal
13843,2025-12-01 13:38:31,26,Lihat Perkara,SBDAB55FF3458E9BD,Normal,Normal
13844,2025-12-01 13:40:42,26,Cari Berkas,SBDAB55FF3458E9BD,Normal,Normal
13845,2025-12-01 13:43:33,26,Logout,SBDAB55FF3458E9BD,Normal,Normal
13846,2025-12-01 14:20:44,73,Lihat Perkara,S7C73A16602F77979,Normal,Normal
13847,2025-12-01 14:21:07,73,Cari Berkas,S7C73A16602F77979,Normal,Normal
13848,2025-12-01 14:22:34,73,Logout,S7C73A16602F77979,Normal,Normal
13849,2025-12-01 15:06:11,63,Login,SA1E09BF146748EE4,Normal,Normal
13850,2025-12-01 15:07:55,63,Lihat Perkara,SA1E09BF146748EE4,Normal,Normal
13851,2025-12-01 15:08:07,63,Cari Berkas,SA1E09BF146748EE4,ip_berubah,Low
13852,2025-12-01 15:08:47,63,Logout,SA1E09BF146748EE4,Normal,Normal
13853,2025-12-01 16:18:33,40,Login,S46F58AE67A5C28CA,Normal,Normal
13854,2025-12-01 16:19:32,40,Lihat Perkara,S46F58AE67A5C28CA,Normal,Normal
13855,2025-12-01 16:19:56,40,Cari Berkas,S46F58AE67A5C28CA,ip_berubah,Low
13856,2025-12-01 16:22:42,40,Logout,S46F58AE67A5C28CA,Normal,Normal
13857,2025-12-02 05:28:28,51,Login,S6955C00B8E7EFBC3,login_luar_jam,Low
13858,2025-12-02 11:29:10,51,Lihat Perkara,S6955C00B8E7EFBC3,Normal,Normal
13859,2025-12-02 11:31:51,51,Cari Berkas,S6955C00B8E7EFBC3,Normal,Normal
13860,2025-12-02 11:34:47,51,Logout,S6955C00B8E7EFBC3,Normal,Normal
13865,2025-12-03 02:27:45,28,Login,S3F8C1097C4DA2C2E,login_luar_jam,Low
13866,2025-12-03 08:52:56,38,Login,S8E3898B3383325B8,Normal,Normal
13867,2025-12-03 08:55:27,38,Lihat Perkara,S8E3898B3383325B8,Normal,Normal
13868,2025-12-03 08:56:20,38,Cari Berkas,S8E3898B3383325B8,Normal,Normal
13869,2025-12-03 08:58:40,38,Logout,S8E3898B3383325B8,Normal,Normal
13870,2025-12-03 09:44:14,47,Login,SDA003F16B9469BCF,Normal,Normal
13871,2025-12-03 09:45:49,47,Lihat Perkara,SDA003F16B9469BCF,Normal,Normal
13872,2025-12-03 09:46:19,47,Cari Berkas,SDA003F16B9469BCF,Normal,Normal
13873,2025-12-03 09:48:58,47,Logout,SDA003F16B9469BCF,Normal,Normal
13880,2025-12-03 12:18:40,36,Login,S0D36F5E492A6F3E6,Normal,Normal
13881,2025-12-03 12:21:29,36,Lihat Perkara,S0D36F5E492A6F3E6,Normal,Normal
13882,2025-12-03 12:21:45,36,Cari Berkas,S0D36F5E492A6F3E6,Normal,Normal
13883,2025-12-03 12:23:08,36,Logout,S0D36F5E492A6F3E6,Normal,Normal
13888,2025-12-03 13:26:59,56,Login,SC9B0088AB969150E,Normal,Normal
13889,2025-12-03 13:27:17,56,Lihat Perkara,SC9B0088AB969150E,Normal,Normal
13890,2025-12-03 13:28:37,28,Lihat Perkara,S3F8C1097C4DA2C2E,Normal,Normal
13891,2025-12-03 13:29:02,78,Login,S0C379BC0506DF86A,Normal,Normal
13892,2025-12-03 13:30:00,56,Cari Berkas,SC9B0088AB969150E,Normal,Normal
13893,2025-12-03 13:31:32,28,Cari Berkas,S3F8C1097C4DA2C2E,Normal,Normal
13894,2025-12-03 13:31:39,56,Logout,SC9B0088AB969150E,Normal,Normal
13895,2025-12-03 13:31:54,78,Lihat Perkara,S0C379BC0506DF86A,Normal,Normal
13896,2025-12-03 13:32:51,78,Cari Berkas,S0C379BC0506DF86A,Normal,Normal
13897,2025-12-03 13:33:33,78,Logout,S0C379BC0506DF86A,Normal,Normal
13898,2025-12-03 13:34:18,28,Logout,S3F8C1097C4DA2C2E,Normal,Normal
13899,2025-12-03 13:52:19,49,Login,S7501F85B02860877,Normal,Normal
13900,2025-12-03 13:54:19,49,Lihat Perkara,S7501F85B02860877,Normal,Normal
13901,2025-12-03 13:55:41,49,Cari Berkas,S7501F85B02860877,Normal,Normal
13902,2025-12-03 13:58:33,49,Logout,S7501F85B02860877,Normal,Normal
13903,2025-12-03 14:43:26,65,Login,S7E27CA2CD6F3C4DC,Normal,Normal
13904,2025-12-03 14:45:05,65,Lihat Perkara,S7E27CA2CD6F3C4DC,Normal,Normal
13905,2025-12-03 14:47:47,65,Cari Berkas,S7E27CA2CD6F3C4DC,Normal,Normal
13906,2025-12-03 14:49:37,65,Logout,S7E27CA2CD6F3C4DC,Normal,Normal
13907,2025-12-03 15:20:21,49,Login,SFEBEA834BFFFD800,Normal,Normal
13908,2025-12-03 15:23:19,49,Lihat Perkara,SFEBEA834BFFFD800,Normal,Normal
13909,2025-12-03 15:23:49,49,Cari Berkas,SFEBEA834BFFFD800,Normal,Normal
13910,2025-12-03 15:25:24,49,Logout,SFEBEA834BFFFD800,Normal,Normal
13911,2025-12-03 15:31:41,58,Login,S9A233BE3EBF6DD32,Normal,Normal
13912,2025-12-03 15:32:24,58,Lihat Perkara,S9A233BE3EBF6DD32,Normal,Normal
13913,2025-12-03 15:33:49,58,Cari Berkas,S9A233BE3EBF6DD32,Normal,Normal
13914,2025-12-03 15:35:38,58,Logout,S9A233BE3EBF6DD32,Normal,Normal
13915,2025-12-04 02:39:36,45,Login,S96BFAE6E37850B5C,login_luar_jam,Low
13916,2025-12-04 03:29:26,21,Login,SFA9873B9A701D096,login_luar_jam,Low
13917,2025-12-04 07:32:40,19,Login,SFB8FE79977785AB1,Normal,Normal
13918,2025-12-04 07:34:47,19,Lihat Perkara,SFB8FE79977785AB1,Normal,Normal
13919,2025-12-04 07:37:11,19,Cari Berkas,SFB8FE79977785AB1,Normal,Normal
13920,2025-12-04 07:37:41,19,Logout,SFB8FE79977785AB1,Normal,Normal
13921,2025-12-04 07:57:18,24,Login,S63ACA07B34BCA6B4,Normal,Normal
13922,2025-12-04 07:59:14,24,Lihat Perkara,S63ACA07B34BCA6B4,Normal,Normal
13923,2025-12-04 08:02:09,24,Cari Berkas,S63ACA07B34BCA6B4,Normal,Normal
13924,2025-12-04 08:02:51,24,Logout,S63ACA07B34BCA6B4,Normal,Normal
13925,2025-12-04 08:13:30,37,Login,SA04F3F5CEFD10AF8,Normal,Normal
13926,2025-12-04 08:15:14,37,Lihat Perkara,SA04F3F5CEFD10AF8,Normal,Normal
13927,2025-12-04 08:15:46,37,Cari Berkas,SA04F3F5CEFD10AF8,Normal,Normal
13928,2025-12-04 08:17:45,37,Logout,SA04F3F5CEFD10AF8,Normal,Normal
13929,2025-12-04 08:37:41,46,Login,S2BA17F78362E17D4,Normal,Normal
13930,2025-12-04 08:37:49,54,Login,SA0FBB1E1D6D8CD81,Normal,Normal
13931,2025-12-04 08:38:18,46,Lihat Perkara,S2BA17F78362E17D4,Normal,Normal
13932,2025-12-04 08:39:26,54,Lihat Perkara,SA0FBB1E1D6D8CD81,Normal,Normal
13933,2025-12-04 08:40:19,46,Cari Berkas,S2BA17F78362E17D4,Normal,Normal
13934,2025-12-04 08:40:36,46,Logout,S2BA17F78362E17D4,Normal,Normal
13935,2025-12-04 08:41:39,54,Lihat Berkas,SA0FBB1E1D6D8CD81,Normal,Normal
13936,2025-12-04 08:42:46,54,Input Berkas,SA0FBB1E1D6D8CD81,Normal,Normal
13937,2025-12-04 08:45:11,54,Verifikasi,SA0FBB1E1D6D8CD81,Normal,Normal
13938,2025-12-04 08:48:10,54,Logout,SA0FBB1E1D6D8CD81,Normal,Normal
13939,2025-12-04 10:15:41,79,Login,SD0B76855D607BB17,Normal,Normal
13940,2025-12-04 10:17:51,79,Lihat Perkara,SD0B76855D607BB17,Normal,Normal
13941,2025-12-04 10:18:42,79,Cari Berkas,SD0B76855D607BB17,Normal,Normal
13942,2025-12-04 10:20:03,79,Logout,SD0B76855D607BB17,Normal,Normal
13943,2025-12-04 10:20:12,40,Login,S55AD3F699847D82E,Normal,Normal
13944,2025-12-04 10:23:05,40,Lihat Perkara,S55AD3F699847D82E,Normal,Normal
13945,2025-12-04 10:24:49,40,Cari Berkas,S55AD3F699847D82E,Normal,Normal
13946,2025-12-04 10:26:41,40,Logout,S55AD3F699847D82E,Normal,Normal
13947,2025-12-04 11:33:37,50,Login,S44CCA0575C9808F4,Normal,Normal
13948,2025-12-04 11:36:34,50,Lihat Perkara,S44CCA0575C9808F4,Normal,Normal
13949,2025-12-04 11:39:19,50,Cari Berkas,S44CCA0575C9808F4,Normal,Normal
13950,2025-12-04 11:39:32,50,Logout,S44CCA0575C9808F4,Normal,Normal
13951,2025-12-04 12:33:52,72,Login,S9DC89E1A540E7D01,Normal,Normal
13952,2025-12-04 12:36:31,72,Lihat Perkara,S9DC89E1A540E7D01,Normal,Normal
13953,2025-12-04 12:37:20,72,Cari Berkas,S9DC89E1A540E7D01,Normal,Normal
13954,2025-12-04 12:39:54,72,Logout,S9DC89E1A540E7D01,Normal,Normal
13955,2025-12-04 14:50:51,41,Login,S2F369832611B92AB,Normal,Normal
13956,2025-12-04 14:53:17,41,Lihat Perkara,S2F369832611B92AB,Normal,Normal
13957,2025-12-04 14:53:40,41,Cari Berkas,S2F369832611B92AB,durasi_tidak_wajar,Medium
13958,2025-12-04 14:56:39,41,Logout,S2F369832611B92AB,Normal,Normal
13959,2025-12-04 15:31:18,21,Lihat Perkara,SFA9873B9A701D096,Normal,Normal
13960,2025-12-04 15:32:05,21,Cari Berkas,SFA9873B9A701D096,Normal,Normal
13961,2025-12-04 15:33:57,73,Login,S52DBF103F9AC576D,Normal,Normal
13962,2025-12-04 15:34:52,21,Logout,SFA9873B9A701D096,Normal,Normal
13963,2025-12-04 15:35:58,73,Lihat Perkara,S52DBF103F9AC576D,Normal,Normal
13964,2025-12-04 15:37:02,73,Cari Berkas,S52DBF103F9AC576D,ip_berubah,Low
13965,2025-12-04 15:39:17,73,Logout,S52DBF103F9AC576D,Normal,Normal
13966,2025-12-04 15:41:42,45,Lihat Perkara,S96BFAE6E37850B5C,Normal,Normal
13967,2025-12-04 15:43:36,45,Cari Berkas,S96BFAE6E37850B5C,Normal,Normal
13968,2025-12-04 15:45:39,45,Logout,S96BFAE6E37850B5C,Normal,Normal
13969,2025-12-04 16:43:58,76,Login,S781F62599324E145,Normal,Normal
13970,2025-12-04 16:45:01,76,Lihat Perkara,S781F62599324E145,Normal,Normal
13971,2025-12-04 16:46:50,76,Cari Berkas,S781F62599324E145,Normal,Normal
13972,2025-12-04 16:48:41,56,Login,S10372A5CB893B08A,Normal,Normal
13974,2025-12-04 16:48:53,76,Logout,S781F62599324E145,Normal,Normal
13976,2025-12-04 16:50:30,56,Lihat Perkara,S10372A5CB893B08A,Normal,Normal
13978,2025-12-04 16:51:28,56,Cari Berkas,S10372A5CB893B08A,Normal,Normal
13979,2025-12-04 16:53:52,56,Logout,S10372A5CB893B08A,Normal,Normal
13981,2025-12-05 03:32:13,1,Login,S81CB5117903DD47E,login_luar_jam,Low
13982,2025-12-05 07:24:34,22,Login,SA34293218EB4E2B4,Normal,Normal
13983,2025-12-05 07:26:15,22,Lihat Perkara,SA34293218EB4E2B4,Normal,Normal
13984,2025-12-05 07:28:21,22,Cari Berkas,SA34293218EB4E2B4,Normal,Normal
13985,2025-12-05 07:28:36,22,Logout,SA34293218EB4E2B4,Normal,Normal
13986,2025-12-05 07:38:55,39,Login,S8EE43F7FD7680657,Normal,Normal
13987,2025-12-05 07:41:47,39,Lihat Perkara,S8EE43F7FD7680657,Normal,Normal
13988,2025-12-05 07:44:37,39,Cari Berkas,S8EE43F7FD7680657,Normal,Normal
13989,2025-12-05 07:44:49,39,Logout,S8EE43F7FD7680657,ip_berubah,Low
13990,2025-12-05 09:05:03,31,Login,SD0794A0456174D9E,Normal,Normal
13991,2025-12-05 09:07:45,31,Lihat Perkara,SD0794A0456174D9E,Normal,Normal
13992,2025-12-05 09:09:50,31,Cari Berkas,SD0794A0456174D9E,Normal,Normal
13993,2025-12-05 09:10:13,31,Logout,SD0794A0456174D9E,Normal,Normal
13994,2025-12-05 09:24:37,35,Login,S29D5039AF5260CB1,Normal,Normal
13995,2025-12-05 09:26:01,35,Lihat Perkara,S29D5039AF5260CB1,Normal,Normal
13996,2025-12-05 09:26:24,35,Cari Berkas,S29D5039AF5260CB1,Normal,Normal
13997,2025-12-05 09:28:09,35,Logout,S29D5039AF5260CB1,Normal,Normal
13998,2025-12-05 11:36:45,67,Login,S76F3BA5018302082,Normal,Normal
13999,2025-12-05 11:38:25,67,Lihat Perkara,S76F3BA5018302082,Normal,Normal
14000,2025-12-05 11:39:40,67,Cari Berkas,S76F3BA5018302082,Normal,Normal
14001,2025-12-05 11:42:19,67,Logout,S76F3BA5018302082,Normal,Normal
14002,2025-12-05 13:44:45,59,Login,S6DAA2E688861FE18,Normal,Normal
14003,2025-12-05 13:45:12,59,Lihat Perkara,S6DAA2E688861FE18,Normal,Normal
14004,2025-12-05 13:47:31,59,Cari Berkas,S6DAA2E688861FE18,Normal,Normal
14005,2025-12-05 13:50:26,59,Logout,S6DAA2E688861FE18,Normal,Normal
14006,2025-12-05 13:55:08,38,Login,S95FBE976AE007B7E,Normal,Normal
14007,2025-12-05 13:55:39,38,Lihat Perkara,S95FBE976AE007B7E,Normal,Normal
14008,2025-12-05 13:58:27,38,Cari Berkas,S95FBE976AE007B7E,Normal,Normal
14009,2025-12-05 13:59:52,38,Logout,S95FBE976AE007B7E,Normal,Normal
14010,2025-12-05 14:33:11,1,Dashboard,S81CB5117903DD47E,Normal,Normal
14011,2025-12-05 14:35:04,1,Kelola User,S81CB5117903DD47E,device_berubah,Low
14012,2025-12-05 14:37:11,1,Kelola Kode Klasifikasi,S81CB5117903DD47E,Normal,Normal
14013,2025-12-05 14:37:55,29,Login,SCF39F648083F64C3,Normal,Normal
14014,2025-12-05 14:39:36,1,Logout,S81CB5117903DD47E,Normal,Normal
14015,2025-12-05 14:40:42,29,Lihat Perkara,SCF39F648083F64C3,device_berubah,Low
14016,2025-12-05 14:40:56,29,Cari Berkas,SCF39F648083F64C3,Normal,Normal
14017,2025-12-05 14:42:07,29,Logout,SCF39F648083F64C3,Normal,Normal
14018,2025-12-05 15:16:06,6,Login,S8A3F2D1430186D14,Normal,Normal
14019,2025-12-05 15:16:56,6,Lihat Perkara,S8A3F2D1430186D14,Normal,Normal
14020,2025-12-05 15:17:31,6,Lihat Berkas,S8A3F2D1430186D14,Normal,Normal
14021,2025-12-05 15:18:13,6,Input Berkas,S8A3F2D1430186D14,Normal,Normal
14022,2025-12-05 15:18:54,6,Verifikasi,S8A3F2D1430186D14,Normal,Normal
14023,2025-12-05 15:20:37,6,Logout,S8A3F2D1430186D14,Normal,Normal
14028,2025-12-05 16:26:23,34,Login,SB16673B728A5C4A4,Normal,Normal
14029,2025-12-05 16:26:39,34,Lihat Perkara,SB16673B728A5C4A4,Normal,Normal
14030,2025-12-05 16:27:09,34,Cari Berkas,SB16673B728A5C4A4,Normal,Normal
14031,2025-12-05 16:28:01,34,Logout,SB16673B728A5C4A4,Normal,Normal
14040,2025-12-06 15:23:13,45,Login,S07801BDE277D6AF9,Normal,Normal
14041,2025-12-06 15:25:24,45,Lihat Perkara,S07801BDE277D6AF9,Normal,Normal
14042,2025-12-06 15:27:07,45,Cari Berkas,S07801BDE277D6AF9,Normal,Normal
14043,2025-12-06 15:29:31,45,Logout,S07801BDE277D6AF9,Normal,Normal
14048,2025-12-06 16:44:08,36,Login,SC6386AE05E1868C9,Normal,Normal
14049,2025-12-06 16:47:07,36,Lihat Perkara,SC6386AE05E1868C9,Normal,Normal
14050,2025-12-06 16:48:04,36,Cari Berkas,SC6386AE05E1868C9,Normal,Normal
14051,2025-12-06 16:48:54,36,Logout,SC6386AE05E1868C9,Normal,Normal
14052,2025-12-07 00:16:01,56,Login,S34F1F5CD0C4F81AC,login_luar_jam,Low
14055,2025-12-07 08:16:13,56,Lihat Perkara,S34F1F5CD0C4F81AC,Normal,Normal
14056,2025-12-07 08:17:39,56,Cari Berkas,S34F1F5CD0C4F81AC,Normal,Normal
14058,2025-12-07 08:20:34,56,Logout,S34F1F5CD0C4F81AC,Normal,Normal
14061,2025-12-07 10:53:09,65,Login,SEED318FC778237FB,Normal,Normal
14062,2025-12-07 10:54:59,65,Lihat Perkara,SEED318FC778237FB,aktivitas_terlalu_cepat,Medium
14063,2025-12-07 10:56:02,65,Cari Berkas,SEED318FC778237FB,Normal,Normal
14064,2025-12-07 10:56:31,65,Logout,SEED318FC778237FB,Normal,Normal
14065,2025-12-07 13:00:39,61,Login,S11E9CDAA6E6981A3,Normal,Normal
14066,2025-12-07 13:03:28,61,Lihat Perkara,S11E9CDAA6E6981A3,Normal,Normal
