source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,anomaly_type,severity,base_record_id,mutated_features,raw_before,raw_after,primary_joint_combination,primary_joint_frequency,primary_rarity_score,threat_rationale,preprocessing_status
SYNTHETIC,synth_5723,47,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,899.0,7.0,2025-05-21T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_5723,"waktu,aksi,ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.13"", ""durasi_ms"": 899.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-21 14:10:30""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 899.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-21T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1303,46,Keamanan & 2FA,Gagal,Virtual Machine,8.8.8.8,1409.0,1.0,2025-01-31T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_1303,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.182"", ""durasi_ms"": 1409.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-31 08:46:26""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1409.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-31T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_3853,36,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,4667.0,5.0,2025-04-02T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_3853,"waktu,aksi,ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.93"", ""durasi_ms"": 4667.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-04-02 14:15:18""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4667.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-04-02T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_4830,52,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,4056.0,7.0,2025-04-28T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_4830,"waktu,aksi,ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 4056.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-04-28 13:31:12""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4056.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-04-28T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_2907,48,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1469.0,1.0,2025-03-12T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_2907,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.199"", ""durasi_ms"": 1469.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-12 09:55:32""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1469.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-12T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1554,26,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1349.0,7.0,2025-02-06T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_1554,"waktu,aksi,ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.109"", ""durasi_ms"": 1349.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-02-06 14:59:12""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1349.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-02-06T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_4159,24,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1489.0,1.0,2025-04-09T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_4159,"waktu,aksi,ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 1489.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-09 13:06:48""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1489.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-09T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_4140,57,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,5752.0,5.0,2025-04-09T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_4140,"waktu,aksi,ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.181"", ""durasi_ms"": 5752.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-04-09 10:47:03""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5752.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-04-09T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_2622,65,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1329.0,1.0,2025-03-04T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_2622,"waktu,aksi,ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.60"", ""durasi_ms"": 1329.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-04 08:28:05""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1329.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-04T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_10767,74,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,2377.0,6.0,2025-09-18T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_10767,"waktu,aksi,ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.37"", ""durasi_ms"": 2377.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-09-18 07:48:16""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2377.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-09-18T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1885,1,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,2804.0,10.0,2025-02-13T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_1885,"waktu,aksi,ip_address,device","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 2804.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-02-13 15:13:41""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2804.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-02-13T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_10278,24,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,859.0,5.0,2025-09-06T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_10278,"waktu,aksi,ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 859.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-09-06 11:32:12""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 859.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-09-06T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1669,78,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,481.0,1.0,2025-02-09T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_1669,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.111"", ""durasi_ms"": 481.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-09 11:19:57""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 481.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-09T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_8308,1,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,8503.0,4.0,2025-07-20T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_8308,"waktu,aksi,ip_address,device","{""aksi"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 8503.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-07-20 13:50:04""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 8503.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-07-20T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_1113,50,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,728.0,1.0,2025-01-25T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_1113,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.220"", ""durasi_ms"": 728.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-25 12:54:27""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 728.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-25T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_4895,44,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,3845.0,1.0,2025-04-29T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_4895,"waktu,aksi,ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.228"", ""durasi_ms"": 3845.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-29 16:50:19""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3845.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-29T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_10703,22,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,971.0,1.0,2025-09-16T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_10703,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.57"", ""durasi_ms"": 971.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-16 10:40:48""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 971.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-16T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_14027,25,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,5394.0,4.0,2025-12-05T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_14027,"waktu,aksi,ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.52"", ""durasi_ms"": 5394.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-12-05 16:00:35""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5394.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-12-05T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_8966,45,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,3356.0,5.0,2025-08-05T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_8966,"waktu,aksi,ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.149"", ""durasi_ms"": 3356.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-08-05 12:39:29""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3356.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-08-05T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_12151,39,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,5994.0,4.0,2025-10-21T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_12151,"waktu,aksi,ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.188"", ""durasi_ms"": 5994.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-10-21 09:00:14""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5994.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-10-21T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_5981,86,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1317.0,1.0,2025-05-26T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_5981,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.154"", ""durasi_ms"": 1317.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-26 16:42:24""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1317.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-26T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_14485,86,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1439.0,1.0,2025-12-18T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_14485,"waktu,aksi,ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.154"", ""durasi_ms"": 1439.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-18 08:57:39""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1439.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-18T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_6064,82,Keamanan & 2FA,Gagal,Virtual Machine,8.8.8.8,310.0,1.0,2025-05-29T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_6064,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""Android"", ""ip_address"": ""192.168.1.25"", ""durasi_ms"": 310.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-29 07:44:03""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 310.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-29T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_8143,33,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,960.0,1.0,2025-07-16T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_8143,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.247"", ""durasi_ms"": 960.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-16 14:17:45""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 960.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-16T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_197,73,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1759.0,1.0,2025-01-05T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_197,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.38"", ""durasi_ms"": 1759.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-05 08:52:00""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1759.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-05T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_10386,55,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1025.0,5.0,2025-09-08T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_10386,"waktu,aksi,ip_address,device","{""aksi"": ""Verifikasi"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.92"", ""durasi_ms"": 1025.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-09-08 12:59:19""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1025.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-09-08T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_844,72,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1190.0,1.0,2025-01-20T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_844,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.103"", ""durasi_ms"": 1190.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-20 13:24:19""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1190.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-20T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_3651,36,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,2585.0,2.0,2025-03-28T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_3651,"waktu,aksi,ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.93"", ""durasi_ms"": 2585.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-03-28 13:08:07""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2585.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-03-28T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_8801,56,Keamanan & 2FA,Berhasil,Virtual Machine,8.8.8.8,1102.0,1.0,2025-07-31T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_8801,"waktu,aksi,ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.173"", ""durasi_ms"": 1102.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-31 09:02:06""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1102.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-31T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
SYNTHETIC,synth_13358,23,Keamanan & 2FA,Gagal,Virtual Machine,8.8.8.8,1997.0,1.0,2025-11-19T19:00:00+00:00,False,Normal,ANOMALY_V5,credential_takeover_compound,Severe,synth_13358,"waktu,aksi,ip_address,device","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.131"", ""durasi_ms"": 1997.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-11-19 10:52:50""}","{""aksi"": ""Keamanan & 2FA"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1997.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-11-19T19:00:00+00:00""}","[""00-05"", ""Keamanan & 2FA"", ""Virtual Machine"", ""Public IP Address""]",0.0,,credential takeover compound pattern,PASS_RAW_TO_PROCESS_RECORD
