user_id,activity,status,device,ip_address,duration_ms,object_count,hour,day_of_week,source_type,source_id,candidate_type,anomaly_type,severity,mutated_features,num_mutated_features,source_record_id
50.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,40.0,195.0,21,4,SYNTHETIC,synth_10250,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10250
6.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,40.0,65.0,18,1,SYNTHETIC,synth_12169,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12169
78.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,49.0,75.0,19,6,SYNTHETIC,synth_780,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_780
53.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,41.0,103.0,14,3,SYNTHETIC,synth_10506,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10506
56.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,17.0,104.0,16,2,SYNTHETIC,synth_2384,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_2384
47.0,Akses Berkas,Gagal,PC Windows,Private Network 192.168.x.x,11.0,70.0,19,2,SYNTHETIC,synth_10997,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10997
78.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,12.0,111.0,19,5,SYNTHETIC,synth_165,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_165
84.0,Akses Berkas,Berhasil,Unknown Device,Localhost / Loopback,5.0,191.0,15,1,REAL_DB,real_db_315,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,real_db_315
36.0,Akses Berkas,Gagal,PC Windows,Private Network 192.168.x.x,1.0,90.0,21,3,SYNTHETIC,synth_12285,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12285
45.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,29.0,154.0,15,4,SYNTHETIC,synth_12299,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12299
31.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,19.0,170.0,16,2,SYNTHETIC,synth_12204,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12204
19.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,15.0,58.0,17,4,SYNTHETIC,synth_7011,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_7011
27.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,46.0,123.0,22,3,SYNTHETIC,synth_11314,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_11314
45.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,45.0,122.0,21,4,SYNTHETIC,synth_4499,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_4499
41.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,5.0,166.0,15,4,SYNTHETIC,synth_9925,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_9925
52.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,17.0,109.0,19,6,SYNTHETIC,synth_10654,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10654
42.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,43.0,200.0,22,3,SYNTHETIC,synth_1562,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1562
70.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,28.0,100.0,15,2,SYNTHETIC,synth_10469,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10469
41.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,35.0,79.0,20,5,SYNTHETIC,synth_3966,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_3966
82.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,42.0,107.0,14,0,SYNTHETIC,synth_14895,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14895
39.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,18.0,88.0,17,2,SYNTHETIC,synth_10990,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10990
41.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,5.0,86.0,23,4,SYNTHETIC,synth_10826,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10826
18.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,11.0,65.0,18,3,SYNTHETIC,synth_9890,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_9890
21.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,39.0,128.0,19,4,SYNTHETIC,synth_10598,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10598
41.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,19.0,195.0,19,5,SYNTHETIC,synth_4769,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_4769
22.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.0,162.0,17,1,SYNTHETIC,synth_10949,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10949
31.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,45.0,169.0,17,4,SYNTHETIC,synth_13678,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_13678
1.0,Akses Berkas,Berhasil,Unknown Device,Localhost / Loopback,45.0,127.0,5,3,REAL_DB,real_db_122,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,real_db_122
43.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,18.0,153.0,16,6,SYNTHETIC,synth_5590,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_5590
1.0,Akses Berkas,Berhasil,Unknown Device,Localhost / Loopback,35.0,178.0,20,6,REAL_DB,real_db_373,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,real_db_373
50.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,29.0,176.0,19,0,SYNTHETIC,synth_8943,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8943
29.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,39.0,70.0,15,6,SYNTHETIC,synth_7697,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_7697
54.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,28.0,60.0,20,3,SYNTHETIC,synth_4688,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_4688
48.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,39.0,132.0,20,2,SYNTHETIC,synth_2928,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_2928
70.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,2.0,114.0,20,0,SYNTHETIC,synth_1750,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1750
6.0,Akses Berkas,Berhasil,Unknown Device,Localhost / Loopback,15.0,73.0,7,3,REAL_DB,real_db_145,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,real_db_145
74.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,38.0,197.0,17,0,SYNTHETIC,synth_1434,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1434
8.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,49.0,55.0,17,5,SYNTHETIC,synth_14269,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14269
27.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,37.0,118.0,19,0,SYNTHETIC,synth_5625,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_5625
54.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,49.0,60.0,14,3,SYNTHETIC,synth_13132,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_13132
33.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,31.0,94.0,22,2,SYNTHETIC,synth_40,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_40
44.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,42.0,182.0,20,5,SYNTHETIC,synth_1632,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1632
62.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,18.0,163.0,22,3,SYNTHETIC,synth_11663,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_11663
27.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,38.0,96.0,22,3,SYNTHETIC,synth_11313,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_11313
76.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,41.0,161.0,17,0,SYNTHETIC,synth_10917,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10917
76.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,6.0,175.0,23,3,SYNTHETIC,synth_2733,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_2733
38.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,23.0,170.0,16,5,SYNTHETIC,synth_9143,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_9143
49.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,22.0,154.0,21,1,SYNTHETIC,synth_5155,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_5155
81.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,43.0,132.0,14,3,SYNTHETIC,synth_5746,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_5746
64.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,11.0,76.0,21,3,SYNTHETIC,synth_1030,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1030
79.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,27.0,134.0,23,1,SYNTHETIC,synth_9569,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_9569
65.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,19.0,176.0,20,0,SYNTHETIC,synth_8035,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8035
62.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,49.0,152.0,18,3,SYNTHETIC,synth_1011,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1011
45.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,3.0,190.0,19,5,SYNTHETIC,synth_3364,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_3364
47.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,6.0,166.0,20,4,SYNTHETIC,synth_7038,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_7038
63.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,17.0,130.0,14,3,SYNTHETIC,synth_3592,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_3592
70.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,8.0,132.0,19,0,SYNTHETIC,synth_8941,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8941
53.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,33.0,153.0,21,1,SYNTHETIC,synth_4885,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_4885
21.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,43.0,50.0,21,3,SYNTHETIC,synth_8206,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8206
70.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,30.0,188.0,14,6,SYNTHETIC,synth_2804,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_2804
82.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,4.0,155.0,23,5,SYNTHETIC,synth_11424,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_11424
36.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,34.0,98.0,16,6,SYNTHETIC,synth_4552,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_4552
32.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,40.0,142.0,20,4,SYNTHETIC,synth_6426,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_6426
18.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,41.0,177.0,21,1,SYNTHETIC,synth_14681,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14681
30.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,49.0,163.0,16,5,SYNTHETIC,synth_3691,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_3691
72.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,14.0,63.0,20,0,SYNTHETIC,synth_844,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_844
28.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,36.0,118.0,21,5,SYNTHETIC,synth_12379,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12379
19.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,19.0,83.0,17,1,SYNTHETIC,synth_1218,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1218
58.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,45.0,162.0,23,2,SYNTHETIC,synth_8153,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8153
47.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.0,174.0,23,5,SYNTHETIC,synth_5879,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_5879
77.0,Akses Berkas,Gagal,PC Windows,Private Network 192.168.x.x,41.0,57.0,15,6,SYNTHETIC,synth_9739,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_9739
66.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,46.0,111.0,18,1,SYNTHETIC,synth_12725,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12725
51.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,20.0,90.0,22,2,SYNTHETIC,synth_14733,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14733
46.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,1.0,191.0,17,5,SYNTHETIC,synth_1096,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1096
46.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,27.0,191.0,21,4,SYNTHETIC,synth_11999,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_11999
32.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,15.0,73.0,20,3,SYNTHETIC,synth_14200,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14200
6.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,30.0,79.0,15,4,SYNTHETIC,synth_8845,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8845
49.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,42.0,80.0,14,3,SYNTHETIC,synth_57,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_57
69.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,32.0,89.0,19,4,SYNTHETIC,synth_9960,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_9960
41.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,33.0,124.0,17,1,SYNTHETIC,synth_4869,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_4869
64.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,27.0,119.0,20,6,SYNTHETIC,synth_14877,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14877
34.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,31.0,173.0,21,4,SYNTHETIC,synth_10815,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10815
26.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,30.0,112.0,14,1,SYNTHETIC,synth_14392,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14392
85.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,10.0,191.0,18,2,SYNTHETIC,synth_8757,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8757
66.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,13.0,148.0,21,2,SYNTHETIC,synth_9605,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_9605
35.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,48.0,180.0,16,1,SYNTHETIC,synth_1474,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1474
76.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,5.0,84.0,22,4,SYNTHETIC,synth_8237,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8237
62.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,50.0,120.0,17,6,SYNTHETIC,synth_10888,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10888
82.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,22.0,156.0,20,2,SYNTHETIC,synth_10152,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10152
59.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,18.0,179.0,21,4,SYNTHETIC,synth_7371,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_7371
47.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,19.0,50.0,15,0,SYNTHETIC,synth_3472,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_3472
83.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,38.0,126.0,20,3,SYNTHETIC,synth_8512,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8512
50.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,43.0,198.0,19,0,SYNTHETIC,synth_8942,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8942
60.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,10.0,175.0,16,0,SYNTHETIC,synth_8679,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_8679
79.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,35.0,164.0,14,1,SYNTHETIC,synth_3517,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_3517
71.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,23.0,173.0,21,4,SYNTHETIC,synth_12001,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12001
53.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,36.0,135.0,17,2,SYNTHETIC,synth_14981,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14981
71.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,25.0,189.0,22,4,SYNTHETIC,synth_14239,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14239
34.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,21.0,166.0,21,5,SYNTHETIC,synth_10849,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10849
25.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,45.0,98.0,18,6,SYNTHETIC,synth_6784,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_6784
6.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,37.0,111.0,20,2,SYNTHETIC,synth_3580,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_3580
38.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,15.0,148.0,0,2,SYNTHETIC,synth_14702,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14702
55.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,3.0,155.0,22,4,SYNTHETIC,synth_4740,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_4740
43.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,48.0,131.0,16,5,SYNTHETIC,synth_439,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_439
28.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,46.0,171.0,19,2,SYNTHETIC,synth_9598,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_9598
24.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,25.0,147.0,18,6,SYNTHETIC,synth_2283,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_2283
59.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,32.0,88.0,18,2,SYNTHETIC,synth_6616,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_6616
67.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,9.0,59.0,18,4,SYNTHETIC,synth_14000,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14000
54.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,38.0,178.0,18,6,SYNTHETIC,synth_12670,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12670
22.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.0,134.0,14,4,SYNTHETIC,synth_13984,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_13984
71.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.0,162.0,19,5,SYNTHETIC,synth_14830,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_14830
70.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,30.0,184.0,20,6,SYNTHETIC,synth_4817,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_4817
1.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,47.0,53.0,20,1,SYNTHETIC,synth_5150,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_5150
77.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,27.0,86.0,16,4,SYNTHETIC,synth_1041,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1041
54.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,5.0,89.0,22,1,SYNTHETIC,synth_903,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_903
67.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,17.0,170.0,16,6,SYNTHETIC,synth_483,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_483
8.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,40.0,136.0,19,2,SYNTHETIC,synth_12229,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12229
71.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,42.0,151.0,14,0,SYNTHETIC,synth_1162,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_1162
57.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,22.0,70.0,20,1,SYNTHETIC,synth_6898,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_6898
36.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,25.0,186.0,21,2,SYNTHETIC,synth_3853,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_3853
22.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,41.0,131.0,14,3,SYNTHETIC,synth_11276,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_11276
59.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,35.0,174.0,20,6,SYNTHETIC,synth_221,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_221
81.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,40.0,59.0,18,2,SYNTHETIC,synth_10145,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10145
69.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,16.0,67.0,16,4,SYNTHETIC,synth_3925,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_3925
69.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,15.0,123.0,17,5,SYNTHETIC,synth_12022,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_12022
77.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,28.0,73.0,17,1,SYNTHETIC,synth_276,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_276
62.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,49.0,75.0,16,2,SYNTHETIC,synth_10747,ANOMALY,mass_exfiltration_scraping,Severe,"object_count,duration_ms,activity",3,synth_10747
