source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,_hb,_act,_dev,_ip,_ob,_db,anomaly_type,severity,base_record_id,mutated_features,raw_before,raw_after,primary_joint_combination,primary_joint_frequency,primary_rarity_score,secondary_joint_combination,secondary_joint_frequency,secondary_rarity_score,threat_rationale,preprocessing_status,candidate_inference_status,reconstruction_mse
SYNTHETIC,synth_12800,39,Lihat Perkara,Gagal,Virtual Machine,192.168.1.188,396.0,7.0,2025-11-05 16:19:09,False,Normal,ANOMALY_V4,12-17,Kelola Perkara,iOS,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",scripted_rapid_failure,Moderate,synth_12800,"status,device,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.188"", ""durasi_ms"": 3528.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-11-05 16:19:09""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.188"", ""durasi_ms"": 396.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-11-05 16:19:09""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.2837114
SYNTHETIC,synth_10696,73,Cari Berkas,Gagal,Virtual Machine,192.168.1.38,396.0,7.0,2025-09-16 07:55:52,False,Normal,ANOMALY_V4,12-17,Login,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",scripted_rapid_failure,Moderate,synth_10696,"status,device,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.38"", ""durasi_ms"": 3103.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-09-16 07:55:52""}","{""aksi"": ""Cari Berkas"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.38"", ""durasi_ms"": 396.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-09-16 07:55:52""}","[""12-17"", ""Akses Berkas"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.3799305
SYNTHETIC,synth_10586,30,Logout,Gagal,Virtual Machine,192.168.1.180,396.0,1.0,2025-09-12 11:15:58,False,Normal,ANOMALY_V4,12-17,Kelola Perkara,iOS,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",scripted_rapid_failure,Moderate,synth_10586,"status,device,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.180"", ""durasi_ms"": 983.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-12 11:15:58""}","{""aksi"": ""Logout"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.180"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-12 11:15:58""}","[""18-23"", ""Logout"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.025450543
SYNTHETIC,synth_439,43,Login,Gagal,Virtual Machine,192.168.1.77,396.0,1.0,2025-01-11 09:32:43,False,Normal,ANOMALY_V4,18-23,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1266.6, 1951.4]",scripted_rapid_failure,Moderate,synth_439,"status,device,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.77"", ""durasi_ms"": 1713.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-11 09:32:43""}","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.77"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-11 09:32:43""}","[""12-17"", ""Login"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.027499594
SYNTHETIC,synth_185,64,Cari Berkas,Gagal,Virtual Machine,192.168.1.217,396.0,4.0,2025-01-04 16:51:11,False,Normal,ANOMALY_V4,12-17,Logout,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",scripted_rapid_failure,Moderate,synth_185,"status,device,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.217"", ""durasi_ms"": 878.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-01-04 16:51:11""}","{""aksi"": ""Cari Berkas"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.217"", ""durasi_ms"": 396.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-01-04 16:51:11""}","[""18-23"", ""Akses Berkas"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.24631375
SYNTHETIC,synth_11456,36,Logout,Gagal,Virtual Machine,192.168.1.93,396.0,1.0,2025-10-05 12:20:18,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",scripted_rapid_failure,Moderate,synth_11456,"status,device,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.93"", ""durasi_ms"": 551.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-05 12:20:18""}","{""aksi"": ""Logout"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.93"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-05 12:20:18""}","[""18-23"", ""Logout"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.04338387
SYNTHETIC,synth_10175,29,Login,Gagal,Virtual Machine,192.168.1.196,396.0,1.0,2025-09-03 15:43:13,False,Normal,ANOMALY_V4,12-17,Verifikasi,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",scripted_rapid_failure,Moderate,synth_10175,"status,device,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.196"", ""durasi_ms"": 1141.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-03 15:43:13""}","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.196"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-03 15:43:13""}","[""18-23"", ""Login"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.024981277
SYNTHETIC,synth_3460,8,Logout,Gagal,Virtual Machine,192.168.1.37,396.0,1.0,2025-03-23 12:36:30,False,Normal,ANOMALY_V4,12-17,Logout,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",scripted_rapid_failure,Moderate,synth_3460,"status,device,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.37"", ""durasi_ms"": 322.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-23 12:36:30""}","{""aksi"": ""Logout"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.37"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-23 12:36:30""}","[""18-23"", ""Logout"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.045900468
SYNTHETIC,synth_14626,19,Cari Berkas,Gagal,Virtual Machine,192.168.1.24,396.0,9.0,2025-12-22 08:12:08,False,Normal,ANOMALY_V4,,,,,"(6.0, 10.0]","(788.0, 1266.6]",scripted_rapid_failure,Moderate,synth_14626,"status,device,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.24"", ""durasi_ms"": 957.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-12-22 08:12:08""}","{""aksi"": ""Cari Berkas"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.24"", ""durasi_ms"": 396.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-12-22 08:12:08""}","[""12-17"", ""Akses Berkas"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.35808071
SYNTHETIC,synth_1783,22,Logout,Gagal,Virtual Machine,192.168.1.57,396.0,1.0,2025-02-11 10:26:34,False,Normal,ANOMALY_V4,18-23,Logout,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",scripted_rapid_failure,Moderate,synth_1783,"status,device,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.57"", ""durasi_ms"": 281.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-11 10:26:34""}","{""aksi"": ""Logout"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.57"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-11 10:26:34""}","[""12-17"", ""Logout"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.022205496
SYNTHETIC,synth_14180,52,Logout,Gagal,Virtual Machine,192.168.1.99,396.0,1.0,2025-12-11 09:31:03,False,Normal,ANOMALY_V4,,,,,"(0.999, 6.0]","(1266.6, 1951.4]",scripted_rapid_failure,Moderate,synth_14180,"status,device,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 1393.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-11 09:31:03""}","{""aksi"": ""Logout"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-11 09:31:03""}","[""12-17"", ""Logout"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.038318504
SYNTHETIC,synth_2283,24,Logout,Gagal,Virtual Machine,192.168.1.8,396.0,1.0,2025-02-23 11:49:56,False,Normal,ANOMALY_V4,18-23,Kelola Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",scripted_rapid_failure,Moderate,synth_2283,"status,device,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 931.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-23 11:49:56""}","{""aksi"": ""Logout"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-23 11:49:56""}","[""18-23"", ""Logout"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.034633353
SYNTHETIC,synth_4280,26,Login,Gagal,Virtual Machine,192.168.1.109,396.0,1.0,2025-04-12 15:58:01,False,Normal,ANOMALY_V4,12-17,Logout,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",scripted_rapid_failure,Moderate,synth_4280,"status,device,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.109"", ""durasi_ms"": 961.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-12 15:58:01""}","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.109"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-12 15:58:01""}","[""18-23"", ""Login"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.020501973
SYNTHETIC,synth_1167,42,Cari Berkas,Gagal,Virtual Machine,192.168.1.22,396.0,10.0,2025-01-27 08:21:21,False,Normal,ANOMALY_V4,18-23,Logout,iOS,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",scripted_rapid_failure,Moderate,synth_1167,"status,device,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.22"", ""durasi_ms"": 5988.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-01-27 08:21:21""}","{""aksi"": ""Cari Berkas"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.22"", ""durasi_ms"": 396.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-01-27 08:21:21""}","[""12-17"", ""Akses Berkas"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.32864663
SYNTHETIC,synth_5197,28,Lihat Perkara,Gagal,Virtual Machine,192.168.1.73,396.0,8.0,2025-05-08 08:44:42,False,Normal,ANOMALY_V4,12-17,Akses Berkas,Android,Private Network 192.168.x.x,"(6.0, 10.0]","(199.999, 788.0]",scripted_rapid_failure,Moderate,synth_5197,"status,device,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.73"", ""durasi_ms"": 743.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-05-08 08:44:42""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.73"", ""durasi_ms"": 396.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-05-08 08:44:42""}","[""12-17"", ""Kelola Perkara"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.26559302
SYNTHETIC,synth_5612,37,Lihat Perkara,Gagal,Virtual Machine,192.168.1.156,396.0,7.0,2025-05-18 12:31:34,False,Normal,ANOMALY_V4,18-23,Login,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(1266.6, 1951.4]",scripted_rapid_failure,Moderate,synth_5612,"status,device,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.156"", ""durasi_ms"": 1614.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-18 12:31:34""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.156"", ""durasi_ms"": 396.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-18 12:31:34""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.23424609
SYNTHETIC,synth_12607,49,Login,Gagal,Virtual Machine,192.168.1.254,396.0,1.0,2025-10-31 16:16:10,False,Normal,ANOMALY_V4,18-23,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1266.6, 1951.4]",scripted_rapid_failure,Moderate,synth_12607,"status,device,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.254"", ""durasi_ms"": 1289.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-31 16:16:10""}","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.254"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-31 16:16:10""}","[""18-23"", ""Login"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.044463873
SYNTHETIC,synth_14896,82,Logout,Gagal,Virtual Machine,192.168.1.25,396.0,1.0,2025-12-29 07:27:58,False,Normal,ANOMALY_V4,,,,,"(0.999, 6.0]","(199.999, 788.0]",scripted_rapid_failure,Moderate,synth_14896,"status,device,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.25"", ""durasi_ms"": 212.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-29 07:27:58""}","{""aksi"": ""Logout"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.25"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-29 07:27:58""}","[""12-17"", ""Logout"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.037820797
SYNTHETIC,synth_1815,47,Cari Berkas,Gagal,Virtual Machine,192.168.1.13,396.0,1.0,2025-02-12 11:31:26,False,Normal,ANOMALY_V4,18-23,Akses Berkas,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(4051.0, 11997.0]",scripted_rapid_failure,Moderate,synth_1815,"status,device,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.13"", ""durasi_ms"": 4344.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-12 11:31:26""}","{""aksi"": ""Cari Berkas"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.13"", ""durasi_ms"": 396.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-12 11:31:26""}","[""18-23"", ""Akses Berkas"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.16013126
SYNTHETIC,synth_13044,78,Lihat Perkara,Gagal,Virtual Machine,192.168.1.111,396.0,2.0,2025-11-11 11:09:37,False,Normal,ANOMALY_V4,18-23,Login,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(4051.0, 11997.0]",scripted_rapid_failure,Moderate,synth_13044,"status,device,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.111"", ""durasi_ms"": 4117.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-11-11 11:09:37""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.111"", ""durasi_ms"": 396.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-11-11 11:09:37""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.08730081
SYNTHETIC,synth_1041,77,Cari Berkas,Gagal,Virtual Machine,192.168.1.193,396.0,6.0,2025-01-24 09:30:26,False,Normal,ANOMALY_V4,12-17,Logout,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(1266.6, 1951.4]",scripted_rapid_failure,Moderate,synth_1041,"status,device,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.193"", ""durasi_ms"": 1874.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-01-24 09:30:26""}","{""aksi"": ""Cari Berkas"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.193"", ""durasi_ms"": 396.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-01-24 09:30:26""}","[""12-17"", ""Akses Berkas"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.32934058
SYNTHETIC,synth_5079,74,Cari Berkas,Gagal,Virtual Machine,192.168.1.37,396.0,7.0,2025-05-04 10:36:53,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(199.999, 788.0]",scripted_rapid_failure,Moderate,synth_5079,"status,device,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.37"", ""durasi_ms"": 597.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-04 10:36:53""}","{""aksi"": ""Cari Berkas"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.37"", ""durasi_ms"": 396.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-04 10:36:53""}","[""12-17"", ""Akses Berkas"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.33071402
SYNTHETIC,synth_7701,66,Lihat Perkara,Gagal,Virtual Machine,192.168.1.208,396.0,9.0,2025-07-06 09:10:22,False,Normal,ANOMALY_V4,12-17,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",scripted_rapid_failure,Moderate,synth_7701,"status,device,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.208"", ""durasi_ms"": 4227.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-07-06 09:10:22""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.208"", ""durasi_ms"": 396.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-07-06 09:10:22""}","[""12-17"", ""Kelola Perkara"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.5008775
SYNTHETIC,synth_903,54,Lihat Perkara,Gagal,Virtual Machine,192.168.1.43,396.0,9.0,2025-01-21 15:08:17,False,Normal,ANOMALY_V4,12-17,Logout,iOS,Private Network 192.168.x.x,"(6.0, 10.0]","(1266.6, 1951.4]",scripted_rapid_failure,Moderate,synth_903,"status,device,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 1945.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-01-21 15:08:17""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 396.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-01-21 15:08:17""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.25600207
SYNTHETIC,synth_11027,6,Lihat Perkara,Gagal,Virtual Machine,192.168.1.64,396.0,5.0,2025-09-25 11:51:07,False,Normal,ANOMALY_V4,12-17,Logout,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(4051.0, 11997.0]",scripted_rapid_failure,Moderate,synth_11027,"status,device,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.64"", ""durasi_ms"": 4173.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-09-25 11:51:07""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.64"", ""durasi_ms"": 396.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-09-25 11:51:07""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.25866115
SYNTHETIC,synth_9176,60,Lihat Perkara,Gagal,Virtual Machine,192.168.1.43,396.0,8.0,2025-08-09 16:18:32,False,Normal,ANOMALY_V4,12-17,Akses Berkas,iOS,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",scripted_rapid_failure,Moderate,synth_9176,"status,device,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 5631.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-08-09 16:18:32""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 396.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-08-09 16:18:32""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.22611944
SYNTHETIC,synth_483,67,Cari Berkas,Gagal,Virtual Machine,192.168.1.104,396.0,2.0,2025-01-12 09:20:43,False,Normal,ANOMALY_V4,12-17,Kelola Perkara,iOS,Private Network 192.168.x.x,"(0.999, 6.0]","(1266.6, 1951.4]",scripted_rapid_failure,Moderate,synth_483,"status,device,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.104"", ""durasi_ms"": 1282.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-01-12 09:20:43""}","{""aksi"": ""Cari Berkas"", ""status"": ""Gagal"", ""device"": ""Virtual Machine"", ""ip_address"": ""192.168.1.104"", ""durasi_ms"": 396.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-01-12 09:20:43""}","[""12-17"", ""Akses Berkas"", ""Virtual Machine"", ""Private Network 192.168.x.x""]",0.0,,,,,rapid failed operation from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.22511376
