source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,anomaly_type,severity,source_record_id,mutated_features,original_values,canonical_values,raw_numeric_domain
SYNTHETIC,synth_14019,6,Akses Berkas,Berhasil,PC Windows,192.168.1.64,6049.699999999999,10.0,2025-12-05 15:16:06,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_14019,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.64"", ""durasi_ms"": 454.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-05 15:16:06""}","{""user_id"": 6.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_3435,84,Akses Berkas,Berhasil,Windows,192.168.1.41,6049.699999999999,10.0,2025-03-23 09:18:53,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_3435,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Dashboard"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 2554.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-03-23 09:18:53""}","{""user_id"": 84.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_5340,31,Akses Berkas,Berhasil,Android,192.168.1.89,6049.699999999999,10.0,2025-05-10 16:56:23,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_5340,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.89"", ""durasi_ms"": 1439.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-10 16:56:23""}","{""user_id"": 31.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 23, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_5978,59,Akses Berkas,Berhasil,Laptop Windows,192.168.1.138,6049.699999999999,10.0,2025-05-26 15:53:55,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_5978,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.138"", ""durasi_ms"": 5409.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-26 15:53:55""}","{""user_id"": 59.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_716,35,Akses Berkas,Berhasil,Windows,192.168.1.99,6049.699999999999,10.0,2025-01-17 13:06:36,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_716,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 3527.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-01-17 13:06:36""}","{""user_id"": 35.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 20, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_11644,54,Akses Berkas,Berhasil,PC Windows,192.168.1.43,6049.699999999999,10.0,2025-10-09 13:34:00,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_11644,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 625.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-09 13:34:00""}","{""user_id"": 54.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 20, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_8377,21,Akses Berkas,Berhasil,Windows,192.168.1.9,6049.699999999999,10.0,2025-07-22 10:35:23,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_8377,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.9"", ""durasi_ms"": 4243.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-07-22 10:35:23""}","{""user_id"": 21.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 17, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_7619,68,Akses Berkas,Berhasil,PC Windows,192.168.1.18,6049.699999999999,10.0,2025-07-04 10:38:07,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_7619,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.18"", ""durasi_ms"": 505.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-04 10:38:07""}","{""user_id"": 68.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 17, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_11658,29,Akses Berkas,Berhasil,Windows,192.168.1.196,6049.699999999999,10.0,2025-10-09 15:18:11,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_11658,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.196"", ""durasi_ms"": 999.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-09 15:18:11""}","{""user_id"": 29.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_11724,21,Akses Berkas,Gagal,Windows,192.168.1.9,6049.699999999999,10.0,2025-10-10 15:41:07,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_11724,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.9"", ""durasi_ms"": 1426.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-10 15:41:07""}","{""user_id"": 21.0, ""activity"": ""Akses Berkas"", ""status"": ""Gagal"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_13998,35,Akses Berkas,Berhasil,Windows,192.168.1.99,6049.699999999999,10.0,2025-12-05 09:28:09,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_13998,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 1175.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-05 09:28:09""}","{""user_id"": 35.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_5495,49,Akses Berkas,Berhasil,PC Windows,192.168.1.254,6049.699999999999,10.0,2025-05-15 15:36:58,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_5495,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.254"", ""durasi_ms"": 3083.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-05-15 15:36:58""}","{""user_id"": 49.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_2351,85,Akses Berkas,Berhasil,Laptop Windows,192.168.1.204,6049.699999999999,10.0,2025-02-25 07:06:08,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_2351,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Verifikasi"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.204"", ""durasi_ms"": 6723.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-02-25 07:06:08""}","{""user_id"": 85.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 14, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_2191,57,Akses Berkas,Berhasil,PC Windows,192.168.1.181,6049.699999999999,10.0,2025-02-21 08:55:43,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_2191,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.181"", ""durasi_ms"": 721.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-02-21 08:55:43""}","{""user_id"": 57.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 15, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_3329,43,Akses Berkas,Berhasil,iPhone,192.168.1.77,6049.699999999999,10.0,2025-03-21 16:05:15,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_3329,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.77"", ""durasi_ms"": 5386.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-03-21 16:05:15""}","{""user_id"": 43.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 23, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_10395,52,Akses Berkas,Berhasil,Windows,192.168.1.99,6049.699999999999,10.0,2025-09-08 14:15:16,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_10395,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 1115.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-08 14:15:16""}","{""user_id"": 52.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 21, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_600,46,Akses Berkas,Berhasil,Laptop Windows,192.168.1.182,6049.699999999999,10.0,2025-01-15 09:08:09,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_600,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.182"", ""durasi_ms"": 1854.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-15 09:08:09""}","{""user_id"": 46.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_3785,28,Akses Berkas,Berhasil,iPhone,192.168.1.73,6049.699999999999,10.0,2025-04-01 07:35:01,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_3785,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.73"", ""durasi_ms"": 707.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-01 07:35:01""}","{""user_id"": 28.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 14, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_7548,55,Akses Berkas,Berhasil,PC Windows,192.168.1.92,6049.699999999999,10.0,2025-07-02 09:28:23,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_7548,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.92"", ""durasi_ms"": 510.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-02 09:28:23""}","{""user_id"": 55.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_6773,74,Akses Berkas,Berhasil,PC Windows,192.168.1.37,6049.699999999999,10.0,2025-06-15 10:50:31,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_6773,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.37"", ""durasi_ms"": 586.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-15 10:50:31""}","{""user_id"": 74.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 17, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_10148,29,Akses Berkas,Berhasil,Windows,192.168.1.196,6049.699999999999,10.0,2025-09-03 12:17:22,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_10148,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.196"", ""durasi_ms"": 789.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-03 12:17:22""}","{""user_id"": 29.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 19, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_13243,50,Akses Berkas,Berhasil,Windows,192.168.1.220,6049.699999999999,10.0,2025-11-15 15:09:08,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_13243,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.220"", ""durasi_ms"": 1384.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-11-15 15:09:08""}","{""user_id"": 50.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_2407,49,Akses Berkas,Gagal,PC Windows,192.168.1.254,6049.699999999999,10.0,2025-02-27 07:05:40,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_2407,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.254"", ""durasi_ms"": 1361.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-27 07:05:40""}","{""user_id"": 49.0, ""activity"": ""Akses Berkas"", ""status"": ""Gagal"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 14, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_11894,27,Akses Berkas,Berhasil,Laptop Windows,192.168.1.116,6049.699999999999,10.0,2025-10-15 09:09:55,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_11894,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.116"", ""durasi_ms"": 1481.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-10-15 09:09:55""}","{""user_id"": 27.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_9482,59,Akses Berkas,Berhasil,Laptop Windows,192.168.1.138,6049.699999999999,10.0,2025-08-17 08:38:48,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_9482,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.138"", ""durasi_ms"": 1643.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-08-17 08:38:48""}","{""user_id"": 59.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 15, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_820,85,Akses Berkas,Berhasil,Laptop Windows,192.168.1.204,6049.699999999999,10.0,2025-01-20 07:57:22,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_820,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Verifikasi"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.204"", ""durasi_ms"": 4025.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-01-20 07:57:22""}","{""user_id"": 85.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 14, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_4307,25,Akses Berkas,Berhasil,iPhone,192.168.1.52,6049.699999999999,10.0,2025-04-13 09:09:26,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_4307,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.52"", ""durasi_ms"": 301.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-13 09:09:26""}","{""user_id"": 25.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_11673,58,Akses Berkas,Berhasil,Windows,192.168.1.157,6049.699999999999,10.0,2025-10-09 16:16:17,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_11673,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.157"", ""durasi_ms"": 3872.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-10-09 16:16:17""}","{""user_id"": 58.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 23, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_19,26,Akses Berkas,Gagal,iPhone,192.168.1.109,6049.699999999999,10.0,2025-01-01 10:53:06,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_19,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.109"", ""durasi_ms"": 763.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-01 10:53:06""}","{""user_id"": 26.0, ""activity"": ""Akses Berkas"", ""status"": ""Gagal"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 17, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_5692,85,Akses Berkas,Berhasil,Laptop Windows,192.168.1.204,6049.699999999999,10.0,2025-05-20 14:49:27,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_5692,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Input Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.204"", ""durasi_ms"": 9716.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-20 14:49:27""}","{""user_id"": 85.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 21, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_11866,84,Akses Berkas,Berhasil,Windows,192.168.1.41,6049.699999999999,10.0,2025-10-14 13:01:49,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_11866,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 645.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-14 13:01:49""}","{""user_id"": 84.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 20, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_10371,32,Akses Berkas,Berhasil,PC Windows,192.168.1.41,6049.699999999999,10.0,2025-09-08 10:23:29,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_10371,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.41"", ""durasi_ms"": 5974.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-08 10:23:29""}","{""user_id"": 32.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 17, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_10367,44,Akses Berkas,Berhasil,iPhone,192.168.1.228,6049.699999999999,10.0,2025-09-08 09:37:39,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_10367,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.228"", ""durasi_ms"": 5963.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-08 09:37:39""}","{""user_id"": 44.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_9770,58,Akses Berkas,Berhasil,Windows,192.168.1.157,6049.699999999999,10.0,2025-08-25 10:57:35,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_9770,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.157"", ""durasi_ms"": 1261.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-25 10:57:35""}","{""user_id"": 58.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 17, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_7740,73,Akses Berkas,Berhasil,Android,192.168.1.38,6049.699999999999,10.0,2025-07-07 09:07:08,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_7740,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.38"", ""durasi_ms"": 4781.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-07-07 09:07:08""}","{""user_id"": 73.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 0}",raw_before_log1p
